timestamp,controller_timestamp_s,label,joint_name,servo_id,control_name,control_value,delta_time_s,target_rate_deg_s,measured_velocity_deg_s,command_speed,command_acceleration,target_angle_deg,current_angle_deg,angle_error_deg,target_position_counts,current_position_counts,position_error_counts,raw_load,load_magnitude,load_direction,load_percent,voltage_v,temperature_c,current_a,moving
2026-08-27T12:16:41.458598-03:00,55927.468738,speed700_acc30_l2,gripper,6,l2,0.070588,0.020144,-4.235294,0.000000,3400,60,105.910779,105.996094,0.085315,3275,3276,1,0,0,positiva,0.0,9.30,33.0,0.0000,True
2026-08-27T12:16:41.494824-03:00,55927.505025,speed700_acc30_l2,gripper,6,l2,0.207843,0.036288,-12.470588,-0.000007,3400,60,105.458251,105.996094,0.537842,3270,3276,6,20,20,positiva,2.0,9.30,33.0,0.0000,True
2026-08-27T12:16:41.530838-03:00,55927.541174,speed700_acc30_l2,gripper,6,l2,0.305882,0.036149,-18.352941,-2.431338,3400,60,104.794807,105.908203,1.113396,3262,3275,13,40,40,positiva,4.0,9.30,33.0,0.0065,True
2026-08-27T12:16:41.566739-03:00,55927.577017,speed700_acc30_l2,gripper,6,l2,0.364706,0.035842,-21.882353,0.000003,3400,60,104.010494,105.908203,1.897709,3253,3275,22,76,76,positiva,7.6,9.30,33.0,0.0130,True
2026-08-27T12:16:41.602777-03:00,55927.613056,speed700_acc30_l2,gripper,6,l2,0.423529,0.036040,-25.411765,-7.316143,3400,60,103.094661,105.644531,2.549871,3243,3272,29,96,96,positiva,9.6,9.30,33.0,0.0065,True
2026-08-27T12:16:41.639016-03:00,55927.649186,speed700_acc30_l2,gripper,6,l2,0.419608,0.036129,-25.176471,-14.596009,3400,60,102.185053,105.117188,2.932135,3233,3266,33,108,108,positiva,10.8,9.30,33.0,0.0065,True
2026-08-27T12:16:41.675023-03:00,55927.685240,speed700_acc30_l2,gripper,6,l2,0.411765,0.036055,-24.705882,-17.063926,3400,60,101.294289,104.501953,3.207664,3223,3259,36,120,120,positiva,12.0,9.30,33.0,0.0065,True
2026-08-27T12:16:41.710890-03:00,55927.721097,speed700_acc30_l2,gripper,6,l2,0.419608,0.035857,-25.176471,-19.609312,3400,60,100.391544,103.798828,3.407284,3212,3251,39,124,124,positiva,12.4,9.30,33.0,0.0130,True
2026-08-27T12:16:41.746587-03:00,55927.756946,speed700_acc30_l2,gripper,6,l2,0.427451,0.035849,-25.647059,-19.613570,3400,60,99.472126,103.095703,3.623577,3202,3243,41,120,120,positiva,12.0,9.30,33.0,0.0130,True
2026-08-27T12:16:41.782463-03:00,55927.792677,speed700_acc30_l2,gripper,6,l2,0.427451,0.035731,-25.647059,-22.138109,3400,60,98.555732,102.304688,3.748955,3191,3234,43,136,136,positiva,13.6,9.30,33.0,0.0065,True
2026-08-27T12:16:41.818550-03:00,55927.828815,speed700_acc30_l2,gripper,6,l2,0.427451,0.036138,-25.647059,-24.320637,3400,60,97.628891,101.425781,3.796891,3181,3224,43,140,140,positiva,14.0,9.30,33.0,0.0130,True
2026-08-27T12:16:41.854411-03:00,55927.864787,speed700_acc30_l2,gripper,6,l2,0.427451,0.035972,-25.647059,-24.433280,3400,60,96.706323,100.546875,3.840552,3170,3214,44,140,140,positiva,14.0,9.30,33.0,0.0130,True
2026-08-27T12:16:41.890086-03:00,55927.900464,speed700_acc30_l2,gripper,6,l2,0.419608,0.035677,-25.176471,-24.634757,3400,60,95.808090,99.667969,3.859879,3160,3204,44,136,136,positiva,13.6,9.30,33.0,0.0065,True
2026-08-27T12:16:41.925818-03:00,55927.936176,speed700_acc30_l2,gripper,6,l2,0.423529,0.035712,-25.411765,-24.611097,3400,60,94.900590,98.789062,3.888472,3150,3194,44,132,132,positiva,13.2,9.30,33.0,0.0065,True
2026-08-27T12:16:41.961523-03:00,55927.971818,speed700_acc30_l2,gripper,6,l2,0.423529,0.035642,-25.411765,-24.659310,3400,60,93.994865,97.910156,3.915291,3139,3184,45,136,136,positiva,13.6,9.30,33.0,0.0130,True
2026-08-27T12:16:41.997386-03:00,55928.007712,speed700_acc30_l2,gripper,6,l2,0.431373,0.035893,-25.882353,-26.935181,3400,60,93.065858,96.943359,3.877501,3129,3173,44,132,132,positiva,13.2,9.30,33.0,0.0065,True
2026-08-27T12:16:42.033275-03:00,55928.043604,speed700_acc30_l2,gripper,6,l2,0.439216,0.035893,-26.352941,-26.935850,3400,60,92.119984,95.976562,3.856579,3118,3162,44,136,136,positiva,13.6,9.30,33.0,0.0130,True
2026-08-27T12:16:42.068999-03:00,55928.079342,speed700_acc30_l2,gripper,6,l2,0.450980,0.035738,-27.058824,-24.593070,3400,60,91.152957,95.097656,3.944699,3107,3152,45,136,136,positiva,13.6,9.30,33.0,0.0065,True
2026-08-27T12:16:42.104860-03:00,55928.115196,speed700_acc30_l2,gripper,6,l2,0.454902,0.035854,-27.294118,-24.513738,3400,60,90.174365,94.218750,4.044385,3096,3142,46,136,136,positiva,13.6,9.30,33.0,0.0130,True
2026-08-27T12:16:42.140597-03:00,55928.150929,speed700_acc30_l2,gripper,6,l2,0.454902,0.035733,-27.294118,-24.596270,3400,60,89.199055,93.339844,4.140788,3085,3132,47,140,140,positiva,14.0,9.30,33.0,0.0065,True
2026-08-27T12:16:42.176276-03:00,55928.186652,speed700_acc30_l2,gripper,6,l2,0.462745,0.035723,-27.764706,-27.063472,3400,60,88.207208,92.373047,4.165839,3074,3121,47,144,144,positiva,14.4,9.30,33.0,0.0130,True
2026-08-27T12:16:42.211997-03:00,55928.222326,speed700_acc30_l2,gripper,6,l2,0.474510,0.035674,-28.470588,-29.564982,3400,60,87.191561,91.318359,4.126798,3062,3109,47,144,144,positiva,14.4,9.30,33.0,0.0130,True
2026-08-27T12:16:42.247897-03:00,55928.258127,speed700_acc30_l2,gripper,6,l2,0.513725,0.035801,-30.823529,-27.004986,3400,60,86.088058,90.351562,4.263504,3049,3098,49,140,140,positiva,14.0,9.30,33.0,0.0130,True
2026-08-27T12:16:42.283599-03:00,55928.293953,speed700_acc30_l2,gripper,6,l2,0.560784,0.035827,-33.647059,-26.985423,3400,60,84.882598,89.384766,4.502168,3036,3087,51,148,148,positiva,14.8,9.30,33.0,0.0065,True
2026-08-27T12:16:42.319619-03:00,55928.329755,speed700_acc30_l2,gripper,6,l2,0.592157,0.035802,-35.529412,-27.004324,3400,60,83.610589,88.417969,4.807380,3021,3076,55,152,152,positiva,15.2,9.30,33.0,0.0065,True
2026-08-27T12:16:42.355337-03:00,55928.365694,speed700_acc30_l2,gripper,6,l2,0.611765,0.035939,-36.705882,-29.346498,3400,60,82.291411,87.363281,5.071870,3006,3064,58,160,160,positiva,16.0,9.30,33.0,0.0130,True
2026-08-27T12:16:42.391225-03:00,55928.401461,speed700_acc30_l2,gripper,6,l2,0.690196,0.035767,-41.411765,-31.945361,3400,60,80.810252,86.220703,5.410451,2989,3051,62,164,164,positiva,16.4,9.30,33.0,0.0130,True
2026-08-27T12:16:42.427088-03:00,55928.437333,speed700_acc30_l2,gripper,6,l2,0.745098,0.035873,-44.705882,-31.850878,3400,60,79.206530,85.078125,5.871595,2971,3038,67,172,172,positiva,17.2,9.30,33.0,0.0195,True
