timestamp,controller_timestamp_s,label,joint_name,servo_id,control_name,control_value,delta_time_s,target_rate_deg_s,measured_velocity_deg_s,command_speed,command_acceleration,target_angle_deg,current_angle_deg,angle_error_deg,target_position_counts,current_position_counts,position_error_counts,raw_load,load_magnitude,load_direction,load_percent,voltage_v,temperature_c,current_a,moving
2026-08-27T12:15:07.639918-03:00,55833.650196,speed700_acc30_l2,gripper,6,l2,0.062745,0.020169,-3.764706,0.000000,1400,30,100.470945,100.546875,0.075930,3213,3214,1,0,0,positiva,0.0,9.30,33.0,0.0000,True
2026-08-27T12:15:07.676114-03:00,55833.686337,speed700_acc30_l2,gripper,6,l2,0.701961,0.036141,-42.117647,0.000000,1400,30,98.948770,100.546875,1.598105,3196,3214,18,20,20,positiva,2.0,9.30,33.0,0.0000,True
2026-08-27T12:15:07.711963-03:00,55833.722348,speed700_acc30_l2,gripper,6,l2,1.000000,0.036011,-60.000000,0.000000,1400,30,96.788134,100.546875,3.758741,3171,3214,43,44,44,positiva,4.4,9.30,33.0,0.0065,True
2026-08-27T12:15:07.748163-03:00,55833.758546,speed700_acc30_l2,gripper,6,l2,1.000000,0.036198,-60.000000,0.000000,1400,30,94.616257,100.546875,5.930618,3147,3214,67,84,84,positiva,8.4,9.30,33.0,0.0130,True
2026-08-27T12:15:07.783843-03:00,55833.794182,speed700_acc30_l2,gripper,6,l2,1.000000,0.035636,-60.000000,-9.865303,1400,30,92.478081,100.195312,7.717231,3122,3210,88,108,108,positiva,10.8,9.30,33.0,0.0130,True
2026-08-27T12:15:07.819854-03:00,55833.830152,speed700_acc30_l2,gripper,6,l2,1.000000,0.035970,-60.000000,-19.547295,1400,30,90.319856,99.492188,9.172332,3098,3202,104,152,152,positiva,15.2,9.30,33.0,0.0130,True
2026-08-27T12:15:07.855692-03:00,55833.865952,speed700_acc30_l2,gripper,6,l2,1.000000,0.035800,-60.000000,-27.005820,1400,30,88.171880,98.525391,10.353510,3073,3191,118,176,176,positiva,17.6,9.30,33.0,0.0130,True
2026-08-27T12:15:07.891732-03:00,55833.902082,speed700_acc30_l2,gripper,6,l2,1.000000,0.036130,-60.000000,-36.489744,1400,30,86.004104,97.207031,11.202927,3049,3176,127,216,216,positiva,21.6,9.30,33.0,0.0195,True
2026-08-27T12:15:07.927391-03:00,55833.937815,speed700_acc30_l2,gripper,6,l2,1.000000,0.035734,-60.000000,-39.353706,1400,30,83.860088,95.800781,11.940693,3024,3160,136,228,228,positiva,22.8,9.30,33.0,0.0260,True
2026-08-27T12:15:07.963653-03:00,55833.973834,speed700_acc30_l2,gripper,6,l2,1.000000,0.036018,-60.000000,-46.363051,1400,30,81.698986,94.130859,12.431873,3000,3141,141,248,248,positiva,24.8,9.30,33.0,0.0195,True
2026-08-27T12:15:07.999670-03:00,55834.009917,speed700_acc30_l2,gripper,6,l2,1.000000,0.036083,-60.000000,-51.151221,1400,30,79.533990,92.285156,12.751166,2975,3120,145,248,248,positiva,24.8,9.30,33.0,0.0195,True
2026-08-27T12:15:08.035496-03:00,55834.045758,speed700_acc30_l2,gripper,6,l2,1.000000,0.035842,-60.000000,-51.496043,1400,30,77.383492,90.439453,13.055961,2950,3099,149,260,260,positiva,26.0,9.30,33.0,0.0195,True
2026-08-27T12:15:08.071181-03:00,55834.081542,speed700_acc30_l2,gripper,6,l2,1.000000,0.035783,-60.000000,-54.036265,1400,30,75.236496,88.505859,13.269363,2926,3077,151,260,260,positiva,26.0,9.30,33.0,0.0195,True
2026-08-27T12:15:08.107192-03:00,55834.117426,speed700_acc30_l2,gripper,6,l2,1.000000,0.035884,-60.000000,-53.883887,1400,30,73.083429,86.572266,13.488836,2902,3055,153,268,268,positiva,26.8,9.30,33.0,0.0195,True
2026-08-27T12:15:08.142900-03:00,55834.153251,speed700_acc30_l2,gripper,6,l2,1.000000,0.035825,-60.000000,-58.880213,1400,30,70.933938,84.462891,13.528953,2877,3031,154,268,268,positiva,26.8,9.30,33.0,0.0260,True
2026-08-27T12:15:08.178766-03:00,55834.188994,speed700_acc30_l2,gripper,6,l2,1.000000,0.035743,-60.000000,-56.555999,1400,30,68.789354,82.441406,13.652052,2853,3008,155,272,272,positiva,27.2,9.30,33.0,0.0195,True
2026-08-27T12:15:08.214654-03:00,55834.224767,speed700_acc30_l2,gripper,6,l2,1.000000,0.035773,-60.000000,-58.965786,1400,30,66.642982,80.332031,13.689049,2828,2984,156,280,280,positiva,28.0,9.30,33.0,0.0130,True
2026-08-27T12:15:08.250669-03:00,55834.260879,speed700_acc30_l2,gripper,6,l2,1.000000,0.036112,-60.000000,-58.412479,1400,30,64.476280,78.222656,13.746377,2804,2960,156,276,276,positiva,27.6,9.30,33.0,0.0260,True
2026-08-27T12:15:08.286652-03:00,55834.296899,speed700_acc30_l2,gripper,6,l2,1.000000,0.036021,-60.000000,-56.120175,1400,30,62.315042,76.201172,13.886130,2779,2937,158,284,284,positiva,28.4,9.30,33.0,0.0260,True
2026-08-27T12:15:08.322504-03:00,55834.332858,speed700_acc30_l2,gripper,6,l2,1.000000,0.035959,-60.000000,-58.660831,1400,30,60.157512,74.091797,13.934285,2754,2913,159,276,276,positiva,27.6,9.30,33.0,0.0195,True
2026-08-27T12:15:08.358316-03:00,55834.368724,speed700_acc30_l2,gripper,6,l2,1.000000,0.035865,-60.000000,-58.813490,1400,30,58.005582,71.982422,13.976840,2730,2889,159,276,276,positiva,27.6,9.30,33.0,0.0195,True
2026-08-27T12:15:08.394169-03:00,55834.404366,speed700_acc30_l2,gripper,6,l2,1.000000,0.035642,-60.000000,-61.647736,1400,30,55.867045,69.785156,13.918111,2706,2864,158,284,284,positiva,28.4,9.30,33.0,0.0260,True
2026-08-27T12:15:08.430192-03:00,55834.440360,speed700_acc30_l2,gripper,6,l2,1.000000,0.035994,-60.000000,-58.602696,1400,30,53.707375,67.675781,13.968406,2681,2840,159,276,276,positiva,27.6,9.30,33.0,0.0260,True
2026-08-27T12:15:08.465867-03:00,55834.476207,speed700_acc30_l2,gripper,6,l2,1.000000,0.035847,-60.000000,-58.843716,1400,30,51.556551,65.566406,14.009855,2657,2816,159,272,272,positiva,27.2,9.30,33.0,0.0260,True
2026-08-27T12:15:08.501914-03:00,55834.512192,speed700_acc30_l2,gripper,6,l2,1.000000,0.035985,-60.000000,-61.061063,1400,30,49.397468,63.369141,13.971673,2632,2791,159,280,280,positiva,28.0,9.30,33.0,0.0130,True
2026-08-27T12:15:08.537585-03:00,55834.547971,speed700_acc30_l2,gripper,6,l2,1.000000,0.035779,-60.000000,-56.499834,1400,30,47.250752,61.347656,14.096904,2608,2768,160,276,276,positiva,27.6,9.30,33.0,0.0260,True
2026-08-27T12:15:08.573427-03:00,55834.583663,speed700_acc30_l2,gripper,6,l2,1.000000,0.035692,-60.000000,-61.561269,1400,30,45.109212,59.150391,14.041179,2583,2743,160,284,284,positiva,28.4,9.30,33.0,0.0195,True
2026-08-27T12:15:08.609303-03:00,55834.619532,speed700_acc30_l2,gripper,6,l2,1.000000,0.035868,-60.000000,-61.259012,1400,30,42.957105,56.953125,13.996020,2559,2718,159,272,272,positiva,27.2,9.30,33.0,0.0130,True
2026-08-27T12:15:08.645144-03:00,55834.655360,speed700_acc30_l2,gripper,6,l2,1.000000,0.035829,-60.000000,-58.873808,1400,30,40.807380,54.843750,14.036370,2534,2694,160,276,276,positiva,27.6,9.30,33.0,0.0260,True
2026-08-27T12:15:08.680830-03:00,55834.691231,speed700_acc30_l2,gripper,6,l2,1.000000,0.035871,-60.000000,-58.805251,1400,30,38.655148,52.734375,14.079227,2510,2670,160,284,284,positiva,28.4,9.30,33.0,0.0260,True
2026-08-27T12:15:08.716706-03:00,55834.726962,speed700_acc30_l2,gripper,6,l2,1.000000,0.035731,-60.000000,-61.495085,1400,30,36.511303,50.537109,14.025806,2485,2645,160,280,280,positiva,28.0,9.30,33.0,0.0195,True
2026-08-27T12:15:08.752544-03:00,55834.762806,speed700_acc30_l2,gripper,6,l2,1.000000,0.035845,-60.000000,-58.847797,1400,30,34.360628,48.427734,14.067106,2461,2621,160,280,280,positiva,28.0,9.30,33.0,0.0195,True
2026-08-27T12:15:08.788267-03:00,55834.798577,speed700_acc30_l2,gripper,6,l2,1.000000,0.035770,-60.000000,-58.969970,1400,30,32.214409,46.318359,14.103950,2437,2597,160,280,280,positiva,28.0,9.30,33.0,0.0195,True
2026-08-27T12:15:08.824092-03:00,55834.834461,speed700_acc30_l2,gripper,6,l2,1.000000,0.035885,-60.000000,-61.231270,1400,30,30.061328,44.121094,14.059766,2412,2572,160,284,284,positiva,28.4,9.30,33.0,0.0195,True
2026-08-27T12:15:08.859980-03:00,55834.870223,speed700_acc30_l2,gripper,6,l2,1.000000,0.035762,-60.000000,-58.983868,1400,30,27.915614,42.011719,14.096105,2388,2548,160,276,276,positiva,27.6,9.30,33.0,0.0260,True
2026-08-27T12:15:08.896599-03:00,55834.906553,speed700_acc30_l2,gripper,6,l2,1.000000,0.036330,-60.000000,-62.900577,1400,30,25.735834,39.726562,13.990728,2363,2522,159,284,284,positiva,28.4,9.30,33.0,0.0195,True
2026-08-27T12:15:08.933286-03:00,55834.943232,speed700_acc30_l2,gripper,6,l2,1.000000,0.036679,-60.000000,-57.508396,1400,30,23.535069,37.617188,14.082118,2338,2498,160,272,272,positiva,27.2,9.30,33.0,0.0195,True
2026-08-27T12:15:08.969629-03:00,55834.979665,speed700_acc30_l2,gripper,6,l2,1.000000,0.036433,-60.000000,-62.722574,1400,30,21.349103,35.332031,13.982928,2313,2472,159,280,280,positiva,28.0,9.30,33.0,0.0195,True
2026-08-27T12:15:09.005548-03:00,55835.015818,speed700_acc30_l2,gripper,6,l2,1.000000,0.036153,-60.000000,-58.345326,1400,30,19.179907,33.222656,14.042750,2288,2448,160,284,284,positiva,28.4,9.30,33.0,0.0260,True
2026-08-27T12:15:09.041395-03:00,55835.051639,speed700_acc30_l2,gripper,6,l2,1.000000,0.035821,-60.000000,-58.886404,1400,30,17.030642,31.113281,14.082640,2264,2424,160,280,280,positiva,28.0,9.30,33.0,0.0195,True
2026-08-27T12:15:09.077246-03:00,55835.087499,speed700_acc30_l2,gripper,6,l2,1.000000,0.035860,-60.000000,-61.274202,1400,30,14.879069,28.916016,14.036947,2239,2399,160,276,276,positiva,27.6,9.30,33.0,0.0130,True
2026-08-27T12:15:09.112912-03:00,55835.123286,speed700_acc30_l2,gripper,6,l2,1.000000,0.035787,-60.000000,-56.485782,1400,30,12.731819,26.894531,14.162713,2215,2376,161,288,288,positiva,28.8,9.30,33.0,0.0260,True
2026-08-27T12:15:09.149095-03:00,55835.159409,speed700_acc30_l2,gripper,6,l2,1.000000,0.036123,-60.000000,-60.828126,1400,30,10.564467,24.697266,14.132798,2190,2351,161,276,276,positiva,27.6,9.30,33.0,0.0195,True
2026-08-27T12:15:09.184801-03:00,55835.195170,speed700_acc30_l2,gripper,6,l2,1.000000,0.035761,-60.000000,-61.443151,1400,30,8.418810,22.500000,14.081190,2166,2326,160,276,276,positiva,27.6,9.30,33.0,0.0195,True
2026-08-27T12:15:09.220646-03:00,55835.230906,speed700_acc30_l2,gripper,6,l2,1.000000,0.035736,-60.000000,-59.027114,1400,30,6.274668,20.390625,14.115957,2141,2302,161,280,280,positiva,28.0,9.30,33.0,0.0195,True
2026-08-27T12:15:09.256295-03:00,55835.266704,speed700_acc30_l2,gripper,6,l2,1.000000,0.035798,-60.000000,-61.379557,1400,30,4.126788,18.193359,14.066572,2117,2277,160,276,276,positiva,27.6,9.30,33.0,0.0195,True
2026-08-27T12:15:09.292009-03:00,55835.302340,speed700_acc30_l2,gripper,6,l2,1.000000,0.035636,-60.000000,-59.191467,1400,30,1.988600,16.083984,14.095385,2093,2253,160,284,284,positiva,28.4,9.30,33.0,0.0195,True
