timestamp,controller_timestamp_s,label,joint_name,servo_id,control_name,control_value,delta_time_s,target_rate_deg_s,measured_velocity_deg_s,command_speed,command_acceleration,target_angle_deg,current_angle_deg,angle_error_deg,target_position_counts,current_position_counts,position_error_counts,raw_load,load_magnitude,load_direction,load_percent,voltage_v,temperature_c,current_a,moving
2026-08-27T12:15:59.426857-03:00,55885.437094,speed700_acc30_l2,gripper,6,l2,0.023529,0.020167,-1.411765,0.000000,1400,30,109.307467,109.335938,0.028471,3314,3314,0,0,0,positiva,0.0,9.30,33.0,0.0000,False
2026-08-27T12:15:59.463394-03:00,55885.473088,speed700_acc30_l2,gripper,6,l2,0.043137,0.035993,-2.588235,-0.000014,1400,30,109.214308,109.335938,0.121630,3313,3314,1,0,0,positiva,0.0,9.30,33.0,0.0000,True
2026-08-27T12:15:59.499399-03:00,55885.509650,speed700_acc30_l2,gripper,6,l2,0.039216,0.036562,-2.352941,-0.000014,1400,30,109.128280,109.335938,0.207658,3312,3314,2,20,20,positiva,2.0,9.30,33.0,0.0000,True
2026-08-27T12:15:59.696083-03:00,55885.706406,speed700_acc30_l2,gripper,6,l2,0.019608,0.020115,-1.176471,-0.000025,1400,30,109.104616,109.335938,0.231322,3311,3314,3,24,24,positiva,2.4,9.30,33.0,0.0000,True
2026-08-27T12:15:59.732302-03:00,55885.742204,speed700_acc30_l2,gripper,6,l2,0.007843,0.035798,-0.470588,-0.000014,1400,30,109.087769,109.335938,0.248168,3311,3314,3,24,24,positiva,2.4,9.30,33.0,0.0000,False
2026-08-27T12:15:59.969405-03:00,55885.979752,speed700_acc30_l2,gripper,6,l2,0.007843,0.020144,-0.470588,-0.000025,1400,30,109.078290,109.335938,0.257648,3311,3314,3,24,24,positiva,2.4,9.30,33.0,0.0000,False
2026-08-27T12:16:00.065601-03:00,55886.075866,speed700_acc30_l2,gripper,6,l2,0.168627,0.020150,-10.117647,-0.000025,1400,30,108.874421,109.335938,0.461517,3309,3314,5,32,32,positiva,3.2,9.30,33.0,0.0065,True
2026-08-27T12:16:00.101491-03:00,55886.111783,speed700_acc30_l2,gripper,6,l2,0.219608,0.035918,-13.176471,-0.000014,1400,30,108.401154,109.335938,0.934784,3303,3314,11,40,40,positiva,4.0,9.30,33.0,0.0000,True
2026-08-27T12:16:00.137154-03:00,55886.147529,speed700_acc30_l2,gripper,6,l2,0.203922,0.035746,-12.235294,-0.000014,1400,30,107.963797,109.335938,1.372140,3298,3314,16,56,56,positiva,5.6,9.30,33.0,0.0000,True
2026-08-27T12:16:00.172902-03:00,55886.183208,speed700_acc30_l2,gripper,6,l2,0.184314,0.035679,-11.058824,-0.000014,1400,30,107.569231,109.335938,1.766706,3294,3314,20,84,84,positiva,8.4,9.30,33.0,0.0065,True
2026-08-27T12:16:00.208733-03:00,55886.219113,speed700_acc30_l2,gripper,6,l2,0.184314,0.035905,-11.058824,-7.343564,1400,30,107.172162,109.072266,1.900104,3289,3311,22,80,80,positiva,8.0,9.30,33.0,0.0000,True
2026-08-27T12:16:00.245083-03:00,55886.254893,speed700_acc30_l2,gripper,6,l2,0.192157,0.035781,-11.529412,-12.281899,1400,30,106.759633,108.632812,1.873180,3285,3306,21,68,68,positiva,6.8,9.30,33.0,0.0000,True
2026-08-27T12:16:00.281496-03:00,55886.291812,speed700_acc30_l2,gripper,6,l2,0.188235,0.036918,-11.294118,-11.903339,1400,30,106.342672,108.193359,1.850688,3280,3301,21,76,76,positiva,7.6,9.30,33.0,0.0065,True
2026-08-27T12:16:00.317188-03:00,55886.327512,speed700_acc30_l2,gripper,6,l2,0.188235,0.035700,-11.294118,-9.847628,1400,30,105.939469,107.841797,1.902327,3275,3297,22,76,76,positiva,7.6,9.30,33.0,0.0065,True
2026-08-27T12:16:00.352887-03:00,55886.363227,speed700_acc30_l2,gripper,6,l2,0.192157,0.035715,-11.529412,-12.304355,1400,30,105.527694,107.402344,1.874650,3271,3292,21,80,80,positiva,8.0,9.30,33.0,0.0065,True
2026-08-27T12:16:00.388732-03:00,55886.399043,speed700_acc30_l2,gripper,6,l2,0.196078,0.035815,-11.764706,-12.269927,1400,30,105.106335,106.962891,1.856556,3266,3287,21,76,76,positiva,7.6,9.30,33.0,0.0000,True
2026-08-27T12:16:00.424596-03:00,55886.434952,speed700_acc30_l2,gripper,6,l2,0.203922,0.035909,-12.235294,-9.790361,1400,30,104.666977,106.611328,1.944351,3261,3283,22,80,80,positiva,8.0,9.30,33.0,0.0000,True
2026-08-27T12:16:00.460452-03:00,55886.470740,speed700_acc30_l2,gripper,6,l2,0.207843,0.035788,-12.470588,-12.279325,1400,30,104.220679,106.171875,1.951196,3256,3278,22,72,72,positiva,7.2,9.30,33.0,0.0065,True
2026-08-27T12:16:00.496467-03:00,55886.506642,speed700_acc30_l2,gripper,6,l2,0.215686,0.035902,-12.941176,-12.240412,1400,30,103.756067,105.732422,1.976355,3251,3273,22,80,80,positiva,8.0,9.30,33.0,0.0065,True
2026-08-27T12:16:00.532334-03:00,55886.542645,speed700_acc30_l2,gripper,6,l2,0.223529,0.036004,-13.411765,-12.205816,1400,30,103.273195,105.292969,2.019774,3245,3268,23,76,76,positiva,7.6,9.30,33.0,0.0065,True
2026-08-27T12:16:00.568026-03:00,55886.578414,speed700_acc30_l2,gripper,6,l2,0.227451,0.035769,-13.647059,-9.828818,1400,30,102.785059,104.941406,2.156347,3239,3264,25,80,80,positiva,8.0,9.30,33.0,0.0000,True
2026-08-27T12:16:00.603924-03:00,55886.614099,speed700_acc30_l2,gripper,6,l2,0.235294,0.035685,-14.117647,-14.777560,1400,30,102.281265,104.414062,2.132797,3234,3258,24,80,80,positiva,8.0,9.30,33.0,0.0065,True
2026-08-27T12:16:00.640136-03:00,55886.650294,speed700_acc30_l2,gripper,6,l2,0.243137,0.036195,-14.588235,-12.141420,1400,30,101.753251,103.974609,2.221358,3228,3253,25,84,84,positiva,8.4,9.30,33.0,0.0065,True
2026-08-27T12:16:00.675806-03:00,55886.686182,speed700_acc30_l2,gripper,6,l2,0.239216,0.035888,-14.352941,-12.244962,1400,30,101.238146,103.535156,2.297010,3222,3248,26,80,80,positiva,8.0,9.30,33.0,0.0065,True
2026-08-27T12:16:00.711673-03:00,55886.722011,speed700_acc30_l2,gripper,6,l2,0.239216,0.035829,-14.352941,-14.718466,1400,30,100.723899,103.007812,2.283913,3216,3242,26,88,88,positiva,8.8,9.30,33.0,0.0065,True
2026-08-27T12:16:00.747385-03:00,55886.757742,speed700_acc30_l2,gripper,6,l2,0.239216,0.035731,-14.352941,-14.758800,1400,30,100.211058,102.480469,2.269411,3210,3236,26,80,80,positiva,8.0,9.30,33.0,0.0065,True
2026-08-27T12:16:00.783221-03:00,55886.793427,speed700_acc30_l2,gripper,6,l2,0.231373,0.035685,-13.882353,-14.777679,1400,30,99.715663,101.953125,2.237462,3205,3230,25,84,84,positiva,8.4,9.30,33.0,0.0000,True
2026-08-27T12:16:00.818964-03:00,55886.829271,speed700_acc30_l2,gripper,6,l2,0.223529,0.035844,-13.411765,-12.260267,1400,30,99.234936,101.513672,2.278735,3199,3225,26,88,88,positiva,8.8,9.30,33.0,0.0065,True
2026-08-27T12:16:00.854767-03:00,55886.865041,speed700_acc30_l2,gripper,6,l2,0.227451,0.035770,-13.647059,-14.742551,1400,30,98.746779,100.986328,2.239550,3194,3219,25,84,84,positiva,8.4,9.30,33.0,0.0065,True
2026-08-27T12:16:00.890643-03:00,55886.900991,speed700_acc30_l2,gripper,6,l2,0.243137,0.035950,-14.588235,-14.668806,1400,30,98.222331,100.458984,2.236653,3188,3213,25,84,84,positiva,8.4,9.30,33.0,0.0000,True
2026-08-27T12:16:00.926779-03:00,55886.936703,speed700_acc30_l2,gripper,6,l2,0.250980,0.035713,-15.058824,-12.305208,1400,30,97.684539,100.019531,2.334992,3181,3208,27,80,80,positiva,8.0,9.30,33.0,0.0065,True
2026-08-27T12:16:00.963647-03:00,55886.973646,speed700_acc30_l2,gripper,6,l2,0.250980,0.036942,-15.058824,-14.274867,1400,30,97.128235,99.492188,2.363953,3175,3202,27,80,80,positiva,8.0,9.30,33.0,0.0065,True
2026-08-27T12:16:00.999793-03:00,55887.009800,speed700_acc30_l2,gripper,6,l2,0.247059,0.036154,-14.823529,-14.586074,1400,30,96.592306,98.964844,2.372538,3169,3196,27,96,96,positiva,9.6,9.30,33.0,0.0000,True
2026-08-27T12:16:01.036120-03:00,55887.046080,speed700_acc30_l2,gripper,6,l2,0.250980,0.036281,-15.058824,-14.535184,1400,30,96.045964,98.437500,2.391536,3163,3190,27,92,92,positiva,9.2,9.30,33.0,0.0065,True
2026-08-27T12:16:01.072843-03:00,55887.082761,speed700_acc30_l2,gripper,6,l2,0.250980,0.036681,-15.058824,-14.376525,1400,30,95.493593,97.910156,2.416563,3157,3184,27,88,88,positiva,8.8,9.30,33.0,0.0065,True
2026-08-27T12:16:01.109234-03:00,55887.119213,speed700_acc30_l2,gripper,6,l2,0.250980,0.036452,-15.058824,-14.466725,1400,30,94.944666,97.382812,2.438146,3150,3178,28,88,88,positiva,8.8,9.30,33.0,0.0065,True
2026-08-27T12:16:01.144902-03:00,55887.155278,speed700_acc30_l2,gripper,6,l2,0.250980,0.036064,-15.058824,-14.622244,1400,30,94.401578,96.855469,2.453891,3144,3172,28,92,92,positiva,9.2,9.30,33.0,0.0065,True
2026-08-27T12:16:01.180769-03:00,55887.191018,speed700_acc30_l2,gripper,6,l2,0.254902,0.035741,-15.294118,-14.754741,1400,30,93.854956,96.328125,2.473169,3138,3166,28,92,92,positiva,9.2,9.30,33.0,0.0000,True
